system:index,date,surface_pressure,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,.geo
20220221,2022-02-21,99851.87144480308,301.0404846869148,5.12958018950852E-5,0.8398268789407626,-0.2848730180137131,0.29105288490307335,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222,2022-02-22,99973.30843181134,300.79832085899363,0.0010973817222403866,0.2925511830299287,-0.22046156244247003,0.29000713957346247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223,2022-02-23,100108.75718364495,301.13601833049574,0.0017614612870118513,0.5098769922413525,0.11872824028802473,0.290277024246291,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220224,2022-02-24,100181.84219441425,301.1235354909932,4.665304769302077E-6,0.3481420351201088,-0.18742646196883297,0.29426477218794844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220225,2022-02-25,100061.65506894515,301.52118701684907,6.62332034919185E-5,0.24233495210394695,-0.032996352725711664,0.2866480586935457,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220226,2022-02-26,100084.91982273966,300.82107592597714,1.715960471078938E-4,0.41539434865627567,0.1605518798241178,0.28117261309508507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220227,2022-02-27,100086.44112557192,301.47412063428055,8.700223441773925E-4,0.30926201672834314,0.15349273375556907,0.27765340388917426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220228,2022-02-28,100060.01388118032,301.1574163199589,1.1653324785219813E-4,0.36548754943650946,-0.053048910451545826,0.2788343093675811,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220301,2022-03-01,100014.41518180804,300.9799113779748,2.979517568761246E-4,0.2952139946485543,-0.32248658305077704,0.27556224212664837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220302,2022-03-02,99905.68064551499,301.1029099813948,8.612870487922919E-7,-0.08195632575065245,-0.15572680571801764,0.27165686349081214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220303,2022-03-03,99883.88790608516,301.20686893667204,1.7232014516475005E-6,0.07600214963120357,0.05093678543667681,0.2677404324815514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220304,2022-03-04,99905.64368457888,301.3922140571071,1.6457932842309315E-4,0.3209186867604908,0.12427666905494048,0.2648953246244919,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305,2022-03-05,99883.13575310471,300.9648180066399,1.982744091076879E-4,0.5771989181560742,0.12790046030260763,0.2652397042270004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306,2022-03-06,99862.99334325743,300.94126066168235,8.417546231577414E-5,0.5007023183696759,0.28478056723315753,0.26341089885357216,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307,2022-03-07,99849.2658390009,301.3607402736858,0.0011046829278406874,0.5184838954954426,0.6642844466037341,0.2642443337425016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308,2022-03-08,99893.48174970326,301.1023150915309,0.0014020397324145937,0.6974221438309196,0.21010565320693733,0.27150036185560694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309,2022-03-09,99839.72175540368,301.26915692864657,1.6183714957088206E-4,0.8616260476289481,-0.19956477602050635,0.2757848296433146,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310,2022-03-10,99856.13172142414,301.1832815803778,1.675105791387649E-4,0.5571154158681986,0.12452877483512365,0.27293143127382713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311,2022-03-11,99772.65750283848,301.72889314154656,5.2039789520139845E-5,0.5605062011744429,-0.05449040303767366,0.26966191392805255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312,2022-03-12,99743.965871553,301.749433201972,4.4089526892708816E-5,0.6832446098356295,-0.14413356038724195,0.26703869062685776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313,2022-03-13,99752.13275034232,302.25319140374995,1.2536914806004643E-5,0.3998807440985996,0.11554741441006991,0.26442602767238166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314,2022-03-14,99801.70224481421,302.3335801445675,3.039775523370137E-5,0.6351790915946717,-0.16895867746772497,0.2624408520390057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315,2022-03-15,99784.65211120159,301.9673080673612,0.0013272758698231303,1.1781582007515332,-0.2741600705362423,0.264161889692642,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316,2022-03-16,99753.16073034292,300.58045431724724,0.0043844753928370195,0.5454524340917893,0.13323552403001204,0.28731789561988275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317,2022-03-17,99711.34723793282,301.11514620729923,0.0017239241104117927,0.7416545651483195,-0.06907690558701213,0.30981830966517054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318,2022-03-18,99702.87971418262,301.05619914223047,0.00229689911722578,0.6123760588854921,-0.0705830727306778,0.31536958836379975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319,2022-03-19,99775.56605543177,299.5428361721889,0.008145513294885784,0.28718696537320465,0.24887605026688542,0.35786068612873767,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320,2022-03-20,99767.59505073336,299.74221757026027,0.002037688068404008,0.4834875066286957,-0.13830985170614982,0.38709117351980904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321,2022-03-21,99769.65268282936,300.2912361616412,0.0013582672202788165,0.6679299942990569,-0.21233738715408773,0.37403598372244706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322,2022-03-22,99707.69812250898,301.37843718255345,0.0012976056781272495,1.1258411029594881,-0.32038066428446227,0.35596988733921914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323,2022-03-23,99690.62447397805,300.07500491100427,0.00551430197592141,0.4198802690090992,0.01945677816989632,0.3708271612870549,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220324,2022-03-24,99757.98207675012,298.9788461452007,0.009216768097139358,-0.012249109177280474,0.17250982127892947,0.41214457863955445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220325,2022-03-25,99861.03543358247,300.00963526176776,0.0030841527452716948,0.05579143688790228,0.19890628290629211,0.4051875566000376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220326,2022-03-26,100009.9156770153,300.3564867505031,0.004947986095079739,0.09243478510210414,-0.008150653492904277,0.4082927134106088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220327,2022-03-27,100006.70861782657,300.1039128673236,0.005415306317867286,-0.05870771516987245,0.08324626998440525,0.41923371053742237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220328,2022-03-28,99964.717117935,300.5138059165103,0.005907732631985651,0.0813793700995791,0.12160435495561155,0.42406733653080814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220329,2022-03-29,99895.51079630402,300.5354612948645,0.003492101668511248,0.17405881697146536,0.31375534724467,0.4253523204458178,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220330,2022-03-30,99897.04940051574,300.3371745030572,0.004165858140479259,0.11376811363531111,0.35052265165402124,0.4219729569915797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220331,2022-03-31,99883.0882919794,300.81816519709616,0.0029727309012602173,0.18924016158072648,-0.12861867777242844,0.41681952464464483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220401,2022-04-01,99952.07892213279,299.83551834185323,0.005226523060837822,0.08589840955581785,0.054222452280856426,0.41945872093023684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220402,2022-04-02,100006.8734883179,300.0583273361101,0.0031919970600225956,0.2039761862541022,0.29542559768620813,0.418584708970303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220403,2022-04-03,99875.72457586038,300.5469291580169,0.0023537664653383917,0.15987582958465385,-0.2921335754779716,0.411056289622411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220404,2022-04-04,99959.82137058944,300.7778938165979,0.001303767821898298,0.09555425169892375,0.14574487049686521,0.3972772767243155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220405,2022-04-05,100127.9886770871,300.24482742435214,0.002516035233650392,0.24196878770951363,0.14771752951308248,0.3917519312263726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220406,2022-04-06,100146.65881877374,299.779612220556,0.0040544582128075575,0.2706986161461386,-0.2558823576310548,0.3958271403541386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220407,2022-04-07,99959.2114724435,300.8693278505619,0.0013047166869758692,0.2654073400872303,-0.26143299385480745,0.3926476283577258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220408,2022-04-08,99939.73763625392,299.79733747162913,0.007163869847771582,-0.05560833371191418,0.04359300669060116,0.40600903416241657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220409,2022-04-09,99880.04657935479,298.42108038787535,0.03652400747774484,-0.2576923748667044,0.07431230367068302,0.45888587141398113,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220410,2022-04-10,99796.12025165703,298.9385056390774,0.013050288227956045,0.1092017818377101,-0.5875074192227788,0.4751682563503856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220411,2022-04-11,99702.87436257556,298.43888041279274,0.028715798778906322,-0.2730834703632295,-0.3295096235932145,0.4685758216290222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220412,2022-04-12,99630.26962410503,297.94549831367914,0.019810248793701163,-0.3408753964631285,0.26395764338280925,0.47509761073867607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220413,2022-04-13,99645.92585256406,298.07631521526474,0.03354980366145322,-0.4318387111028037,0.5345724924551581,0.47176735526395697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220414,2022-04-14,99709.06427029103,298.74127953854133,0.013628793373204209,-0.5011187808733459,0.6176933570039405,0.4635464834155251,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220415,2022-04-15,99686.02098887433,300.1907082718288,0.0020802650432657508,-0.31617407121542557,0.6242106422837472,0.46164067356986827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220416,2022-04-16,99653.3408980243,300.3497928136071,0.0017475443252141657,-0.28653038460871016,0.4949975131953447,0.45562038210696765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220417,2022-04-17,99794.20158790307,299.3739064912813,0.008194248259953973,-0.2279263260359088,0.5560446915137593,0.4588680297139889,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220418,2022-04-18,99930.8038016208,299.795155891247,0.003766435599594478,0.14853331085179405,-0.32896240702728946,0.46264167267021794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220419,2022-04-19,99972.55829787003,299.61321734430584,0.008152169460349246,0.2706601785659103,-0.4644716175176559,0.46745481593116783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220420,2022-04-20,99694.04272722127,301.32097735165956,8.772622504623874E-4,0.31202480079090533,-0.36980896248870754,0.4578853504691278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220421,2022-04-21,99654.74010119674,301.0014829648231,0.003978906020477754,-0.1980805237113548,0.33279385435164216,0.4562188255226604,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220422,2022-04-22,99768.97794916242,300.3409635243701,0.0036379435630346127,-0.014441753955597573,0.7867364492650244,0.4625116694015099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220423,2022-04-23,99833.80877998828,299.83567640600563,0.0012274782771811397,-0.3322600687993148,0.7129846592192497,0.4591654756777361,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220424,2022-04-24,99711.0516936005,300.039550966276,0.005643424215009928,-0.3553419643933562,0.056328007372142996,0.45967710309052146,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220425,2022-04-25,99695.90732481747,300.6920966423393,0.0038137559995262598,0.1639127010249622,0.015967599616799884,0.4659316405351238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220426,2022-04-26,99678.10395800699,301.1347353898902,0.0021204484953765844,0.028253690800080423,-0.49000563275027365,0.4562721145827979,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220427,2022-04-27,99642.44378796373,301.8294484252783,0.0016783116200280045,0.08038329527862144,0.7049487371515778,0.4421840658095009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220428,2022-04-28,99821.14225806277,300.7622252704003,0.0022593536855853775,-0.09512008940289408,0.4075890543913955,0.43944172206327936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220429,2022-04-29,99813.26867706595,300.62731947166907,0.007921695424859548,0.12545479064750645,-0.11039233468504306,0.4505837054504256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220430,2022-04-30,99688.06526733795,300.8564252726146,0.0041103398050859495,0.7021337382451519,-0.5424157879733453,0.46237578955475045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220501,2022-05-01,99713.5530659414,299.3073298640801,0.018564931146094508,0.009967059953838385,-0.485668993652519,0.4780846321893752,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220502,2022-05-02,99630.7727292897,299.86332530243953,0.00797075136630835,0.13607934914410214,-0.4767164069165517,0.4752041040267605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220503,2022-05-03,99658.40263252794,301.053072345072,0.0056669491504745895,0.308760881796524,-0.8171147382636244,0.4753112372246941,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220504,2022-05-04,99784.51290714169,300.0502749955602,0.00846658824703948,0.392114297660702,-0.4229031280766801,0.477585616113475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220505,2022-05-05,99717.6474200273,299.6955479031387,0.008808125574254892,0.33112316266864744,-0.6988331992002272,0.4721317129620052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220506,2022-05-06,99696.44871755592,299.5594365587313,0.009624582011047099,0.3320943032452831,-0.6086811232500916,0.460489424164299,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220507,2022-05-07,99596.00682437466,300.277366938994,0.0036008219871760025,0.13357167084037377,-0.5679495843904985,0.46446448453473765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220508,2022-05-08,99465.6529024649,300.689301001623,0.005456283556341806,0.6976163180663418,-0.8937182336748327,0.47195098451416523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509,2022-05-09,99487.8440263934,298.72752646331475,0.015624169753731862,0.30892408035999164,-0.535793922113418,0.48346337952254453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220510,2022-05-10,99542.25254189159,298.8516865070085,0.011666559839862737,0.5906510560010141,-0.7294787211635394,0.48485285674942463,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220511,2022-05-11,99660.57045947156,297.86234561650997,0.010750418008832965,-0.10885520083985377,-0.4644603204062272,0.47249637169969216,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220512,2022-05-12,99674.19010962524,298.6886618504489,0.008447120282523608,-0.03928403559750211,-0.20605204269882868,0.494513991762059,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220513,2022-05-13,99626.9245585806,298.2434263468964,0.018172456207927106,-0.1394052690060498,0.05283923607088077,0.4883096134136726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220514,2022-05-14,99693.69133317508,297.88858554173817,0.05588044819788791,0.8414789587993695,0.4434793144195811,0.4787894507012756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220515,2022-05-15,99727.61279431876,297.3858502992488,0.034299226418452115,1.064706650587326,-0.34428565593017435,0.48100880823365805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220516,2022-05-16,99603.85936883705,297.98618028335585,0.023350453312743883,-0.002140584423616821,0.7173568145029966,0.48278366847312826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220517,2022-05-17,99397.6997242288,297.9795455529092,0.04858118390783352,0.3254481603469051,2.2365392808057836,0.4844903435783325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220518,2022-05-18,99587.70665149527,297.5152371584589,0.09254998403177682,0.8575546295829998,0.5438587467950445,0.48043607092058455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220519,2022-05-19,99811.26733812234,297.38679395511275,0.02082373402284622,0.2160097657093737,0.4721142627224496,0.46497643878073325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220520,2022-05-20,99877.26000087337,297.968400113298,0.014905255670758991,0.6088892073137769,0.961334030621613,0.4762152677431232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220521,2022-05-21,99819.40837486577,298.26701886740744,0.015589697861534454,0.955012273438806,0.2299177409192807,0.4824576342904036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220522,2022-05-22,99721.40720971713,297.8032655318148,0.01689136398309841,0.8587582289334285,-0.40633415285964075,0.4846609650731216,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220523,2022-05-23,99631.13514825582,298.44150494170714,0.007041645217112834,0.6173300052408502,-0.2830922128432273,0.48784661880550034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220524,2022-05-24,99833.99376392241,298.39232363828694,0.007424451685412994,0.40860208391441094,0.0711866008761067,0.4890409719056988,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220525,2022-05-25,99873.80410965065,298.9878165557675,0.005470604261061448,0.27840402949127196,-0.0390031627199228,0.4781885084043773,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220526,2022-05-26,99958.885219159,298.22190868878886,0.010916170141470994,0.2488493760598797,0.6536082851727688,0.4746989988337801,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220527,2022-05-27,99896.02105150155,298.3786693655079,0.00892587606061292,0.07497109987369191,0.013392026872356341,0.4697414946851286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220528,2022-05-28,99872.02590825362,298.213131132973,0.009435802760367524,0.002628117545405638,0.6930981876902003,0.4718402482408903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220529,2022-05-29,99799.5811733682,298.39582582751865,0.0053136965459899795,-0.12569736715033158,0.7694796843803309,0.4785888070942104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220530,2022-05-30,99712.69114711294,299.0815947737054,0.003154326055797793,0.3337800222773552,0.18849280992799808,0.47520014305128505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220531,2022-05-31,99716.00399082908,298.6490647973658,0.015146627104898478,0.5656135734249041,-0.36691754000994264,0.4772375216634818,"{""type"":""MultiPoint"",""coordinates"":[]}"
