system:index,date,dewpoint_temperature_2m,potential_evaporation_sum,runoff_sum,surface_pressure,surface_runoff_sum,surface_solar_radiation_downwards_sum,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,.geo
20160111,2016-01-11,292.41183624721543,-0.020912096144821604,8.626169878740927E-4,100156.3611475801,5.8739485398466903E-8,2.1287644817165527E7,300.03736753586423,1.0453207566769943E-5,-0.09430409737369279,-0.12195611474376157,0.27524671532784195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160112,2016-01-12,292.50312207292257,-0.02050997077172043,8.270920392326013E-4,100043.31418007724,4.463147652781144E-7,2.1208284691669676E7,299.6326685698077,7.41436292967812E-5,0.16673206288534542,0.03343135686659559,0.2729218425996058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160113,2016-01-13,293.87174933867215,-0.016752283493566722,7.966300919302699E-4,100060.08255292852,2.548584880443674E-6,1.8504047084024526E7,299.31998447730484,4.337634556881826E-4,0.15635312567939125,0.3943899423260145,0.27248149577894093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160114,2016-01-14,293.0655260360045,-0.01989375762278708,7.657413389379266E-4,100002.08700339583,2.4847834066410943E-6,2.0609629129462678E7,299.4311484893881,4.328360760157858E-4,0.14465163197994862,0.1814848456277858,0.27478575462875987,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160115,2016-01-15,292.5876457818728,-0.02198053579381172,7.341979477881008E-4,99968.79785056468,1.3444119956232864E-6,2.2077262265416518E7,299.54502301629395,2.2956540470779878E-4,0.44646142248150705,0.06520294972603274,0.2741513265441682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160116,2016-01-16,292.9990734559353,-0.020233709785618424,7.044051475272127E-4,99980.77651591989,4.458096411698484E-7,2.18061362632528E7,299.26321406684843,7.645128072490342E-5,0.22978240988807386,0.0808735966811402,0.2728617497685008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160117,2016-01-17,293.343377943666,-0.020006304710909993,6.786589744157237E-4,99914.6744546323,2.337803038457134E-6,2.139333179084025E7,299.67801025960154,4.1764140494000905E-4,0.1985681710126868,0.3417837567334566,0.27110304432944743,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160118,2016-01-18,293.7513548489559,-0.019976399433213023,6.537762196150835E-4,99884.927189336,3.391798226961453E-6,2.150461126361342E7,299.77240372965116,6.080338999419449E-4,0.339058243808501,0.18530080637718024,0.2724004763366942,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160119,2016-01-19,294.10954587748165,-0.020635382550054194,6.264735737347321E-4,99884.86780960519,8.405318898153874E-7,2.153241986368555E7,300.3709476806608,1.5245659059881517E-4,0.48926977521454085,0.07128826324319823,0.27324738636055823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160120,2016-01-20,294.8766968256293,-0.01794577614843222,6.043766428751074E-4,99978.46839718612,1.6594347952076813E-6,1.740751473494411E7,300.83367258116164,3.023467691977274E-4,0.7409834890988087,-0.47516340670039386,0.27258223778841256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160121,2016-01-21,295.30379783661556,-0.016381367470087064,5.898172250088055E-4,100038.97611630287,7.692424884738365E-6,1.6752933547782186E7,300.8449592950296,0.001417419588350208,0.2543372358177012,-0.11322484883082452,0.2746986934149663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160122,2016-01-22,295.773225177637,-0.016155252529370667,5.691195604734975E-4,100072.48621020735,6.3282002020174535E-6,1.7761252552470252E7,300.37354637977813,0.0011573681064431004,0.3091224243411911,0.4234668029760396,0.28315847116904364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160123,2016-01-23,294.60042454792574,-0.021385047568651134,5.431624550575219E-4,100092.69561988418,2.1642418574908557E-7,2.152236938838803E7,301.0495668707709,4.1105732787383596E-5,0.2335808306219544,-0.023056634330222165,0.2828109128814232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160124,2016-01-24,294.73719604658186,-0.020626970131206804,5.228723853751293E-4,100130.50386440069,2.0699609800490757E-7,2.1387512139920667E7,301.203780368567,3.98923408388526E-5,0.28667902763051223,0.11448915471307274,0.278182048754045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160125,2016-01-25,295.10496534408753,-0.020694976173451434,5.043912484161784E-4,100047.81132780804,1.0277959056335626E-6,2.1793843928597197E7,301.3491609497474,1.9445231878237304E-4,0.4114011209276751,0.1325338974725829,0.274891036306813,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160126,2016-01-26,294.7477865039135,-0.020821027444279928,4.883091903489463E-4,100077.04665207752,3.2396242156855865E-6,2.0728323580959253E7,301.012530785281,6.18319318204482E-4,0.3184290997238884,0.26908316301574414,0.2737045883057653,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160127,2016-01-27,294.78254535980903,-0.019342078995584287,4.692814768628872E-4,100084.85672816233,1.021632316780572E-6,1.958789318211324E7,300.4642506911357,1.977379324954846E-4,0.17372542875491453,-0.0782803761183836,0.27487643622824715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160128,2016-01-28,294.5483556241424,-0.02081184005892066,4.5206876027639964E-4,100117.43524641682,3.4769734363026284E-7,2.203669885899748E7,300.5202463406586,6.757515391588126E-5,0.29942686372342664,0.24283246928674843,0.272391120721721,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160129,2016-01-29,294.0781404486297,-0.020853518692758425,4.36005612121263E-4,100158.82406397206,4.0369357522798726E-7,2.1759565467003252E7,300.27139889120645,8.052601255494918E-5,0.3171336277987982,-0.019452846068891163,0.26989872138336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160130,2016-01-30,291.9948653046766,-0.02464381273697526,4.200010610495154E-4,100086.9622943455,1.69321362653279E-7,2.3481822535160482E7,300.4388371820791,3.259099217395702E-5,-0.1353426840976248,0.4280437181052974,0.26781147164584274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160131,2016-01-31,290.98595879682335,-0.025274313060688364,4.0439194961012045E-4,100037.23326038758,5.587532423138405E-8,2.3722364173818972E7,300.3102055233335,1.0797839236955887E-5,0.07382271268044202,0.22304499213806442,0.2656025885962455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160201,2016-02-01,289.7492935888211,-0.025235722372775212,3.896644570704536E-4,100064.3680753161,1.3990325700750944E-8,2.2680124439235486E7,300.0690711218945,1.7210477949447522E-6,-0.17593731234202326,0.051249524967818635,0.2636775023548316,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160202,2016-02-02,287.7978185781394,-0.027917724018100356,3.75532288221173E-4,100083.53710890545,1.3888226146952493E-8,2.4319464774251714E7,300.10149386777726,1.7195939108205494E-6,-0.3416292679139321,0.1016509165513371,0.2620397262353138,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160203,2016-02-03,289.64180283696055,-0.02411140367560683,3.621854718265404E-4,100072.35498557519,1.5003260747646107E-8,2.285887676523621E7,299.5158546682533,2.5689601557132846E-6,-0.086458196776434,0.23904200874995352,0.26076517083321304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160204,2016-02-04,289.26261372319186,-0.02602890871795687,3.492400920696307E-4,100060.04912846582,2.052738397421495E-9,2.392712030508475E7,299.82743374833353,1.3025999193274785E-6,-0.38258246536337454,0.33373284410120624,0.2596969748936188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160205,2016-02-05,291.10036369022913,-0.023032766837711337,3.369956902334762E-4,100035.793379789,5.529765570331385E-8,2.2480837713667512E7,299.56696737160803,1.0625793863362326E-5,0.0320075300109832,0.11875542795906016,0.25888617747476833,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160206,2016-02-06,292.6079726177334,-0.022215828682395727,3.2541311651285577E-4,99994.65516420666,3.2220469714500747E-8,2.25681438326722E7,299.9355781682194,6.947273221031194E-6,0.4418899767787744,0.015754449079494984,0.25819915985169783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160207,2016-02-07,294.2959228879716,-0.021014059757094417,3.148121225287929E-4,100090.95408401277,3.01310560826227E-7,1.9663293549945906E7,300.9466567990413,6.129899394738435E-5,0.6087939270070889,-0.28410856649843835,0.2578833720219481,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160208,2016-02-08,295.34587475290266,-0.021141893710313706,3.0705761036802366E-4,100013.54463227534,2.9089533160663973E-6,2.0459239588892903E7,301.64263922022667,6.041299036174193E-4,0.5316584711250226,-0.05845428969026373,0.2590422337409725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160209,2016-02-09,295.8029941467586,-0.017790426639520945,3.0419597750831246E-4,100045.72796835557,9.36844817060793E-6,1.9128763589614138E7,301.0165509596398,0.0018955941825535506,0.5227655756142525,0.09007812943477475,0.2663247753528037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160210,2016-02-10,295.53131231726866,-0.019645143696602353,2.9800383839588334E-4,100012.87029561943,1.2012095796129055E-5,2.060113626036784E7,300.7465020443531,0.002358768550859559,0.44432644338787775,-0.2346218126813786,0.27725329389364656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160211,2016-02-11,295.8007039852994,-0.017124357563770943,2.8785286968983003E-4,100005.18633232758,9.97719526548829E-6,1.9379639571583126E7,300.34148769605645,0.0018707888665014834,0.34994827054529637,-0.08376831040529695,0.29358157293056264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160212,2016-02-12,295.61880258339386,-0.0187894648892803,2.7281242052312803E-4,99956.67220198817,2.9283817864220977E-6,1.951551286007934E7,300.92863478295465,5.709101824480148E-4,0.5404987992081367,-0.3935502094064056,0.2985506321406878,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160213,2016-02-13,295.5899553091455,-0.018302767087826004,2.6506720748224543E-4,99981.26084942273,3.097042188806049E-6,1.937454476451497E7,300.54379328014556,6.266244037460339E-4,0.6799552248911097,-0.39087343129963814,0.29649436804863943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160214,2016-02-14,294.86479594573086,-0.021565070377815253,2.552967369448954E-4,99987.60710944312,1.4255596462501501E-6,2.223964994157952E7,300.8156876163367,2.9631247062180993E-4,0.3851307184453451,0.2069585213281169,0.29143437950610257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160215,2016-02-15,294.7198393143403,-0.02098874647668713,2.4740569887288504E-4,100092.49592787879,1.559078994314893E-6,2.1886130126217093E7,300.7704070595998,3.2533634324541594E-4,0.29231774708100966,0.40529551698347893,0.2869201428128746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160216,2016-02-16,294.6577855896701,-0.02359070581190216,2.3924356499089696E-4,100035.23752807957,1.288851030544387E-6,2.2193869370357018E7,301.5924054764974,2.6950769804297606E-4,0.5261966534740781,-0.1450544426770491,0.2824914137579699,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160217,2016-02-17,293.72090408902056,-0.02202212833623099,2.3052092874002855E-4,99960.92717196234,8.436378657151508E-8,1.9327800669311214E7,301.7627915686062,1.863908809055523E-5,-0.11059112900767085,-0.10180763614222126,0.27884671298023717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160218,2016-02-18,294.7058020093175,-0.024320729908436332,2.2465474782676166E-4,99985.08800114716,1.5913693216188358E-6,2.0099676803461954E7,302.6497722533564,3.298792143053756E-4,0.22565744828541623,0.19201149022239575,0.2746963749741229,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160219,2016-02-19,294.55977510130606,-0.02560107573985065,2.1956022190695165E-4,100141.49456346166,3.6209472413102598E-6,2.151488969275153E7,302.32716512422127,7.666541551168924E-4,0.38861979284973186,0.1551669565355109,0.27400662334711307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160220,2016-02-20,295.2446531705494,-0.023881092601752307,2.1372600352768435E-4,100187.05792956075,4.500083509782916E-6,2.1679108959249906E7,301.7826248688944,9.576773421644088E-4,0.2724216439171126,0.24493908594112895,0.27672125161417777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160221,2016-02-21,295.90741458594306,-0.021784859564688678,2.0447369897318285E-4,100144.79360558756,1.580536021594747E-6,2.2481265708979443E7,301.65130795032763,3.360910042069739E-4,0.8390782465512311,-0.4133574694219527,0.2779339228502933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160222,2016-02-22,295.7253574481849,-0.025642732207337912,1.9789490616368852E-4,100105.838930343,1.3892431036470772E-6,2.3939173067435995E7,302.92369253862677,2.960987892017625E-4,0.46650483261752207,0.23261957339676462,0.27556512080386425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160223,2016-02-23,296.0456770337364,-0.021580571414190123,2.1280654599595237E-4,100079.21622900371,2.2158178501166983E-5,2.1483473710421927E7,301.6776371676269,0.003673944937980781,1.188842066349727,0.47840335911061704,0.2808407391331377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160224,2016-02-24,296.201825497858,-0.01902161903338144,1.9630196773313765E-4,100050.39671381263,1.0516777973161294E-5,2.0327031889289577E7,301.1616663418649,0.0017876426164821207,1.0058258435863445,-0.40151063366167844,0.31367589820103386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160225,2016-02-25,296.24227878035435,-0.020265175190173547,1.848365801188046E-4,100050.97625288546,4.136891215448556E-6,2.1404475582041115E7,301.6034306339209,8.419123983007857E-4,0.5006189629469572,-0.18780400867945932,0.30955076097281364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160226,2016-02-26,295.5266972695539,-0.02434712487719268,1.782854750962022E-4,100084.19655377563,2.9755786485806123E-6,2.3196645243058063E7,302.1517338297061,6.229259419779344E-4,0.41919734247574253,-0.07536296647304899,0.302219165605283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160227,2016-02-27,294.60039329849786,-0.025793158857294943,1.7007045633217683E-4,100182.18282872322,5.0388816629898834E-8,2.319302202163722E7,302.28418125460274,1.0663648616348285E-5,0.6651846778723808,-0.07658019015989363,0.29624811670702517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160228,2016-02-28,295.27114548232066,-0.023117808750711368,1.6732776945264086E-4,100266.35494278677,2.43052824111867E-6,2.084626105301118E7,302.4578948873269,5.0883302969285E-4,0.35507171219079336,0.14881735317178868,0.2891198145768608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160229,2016-02-29,295.24924557494745,-0.025166814313214738,1.6347939814207488E-4,100184.77735425634,3.519316539410173E-6,2.3141505358817168E7,302.50999655885795,7.540392608114634E-4,0.2722437923122791,0.0468797169993855,0.28584924863642663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160301,2016-03-01,294.9354058414831,-0.026400421644983168,1.5530330080268964E-4,100036.783411726,1.5924977903713447E-7,2.4006599554994594E7,302.28443683289987,3.534926742685823E-5,0.5128844768213731,0.09128827390396793,0.2841561171050999,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160302,2016-03-02,294.6038928771911,-0.025785115772836098,1.5082845737733784E-4,100077.766719128,4.078984647462656E-7,2.3688754219978366E7,302.1844065478536,8.953767339976051E-5,0.32710394393310116,-0.07597700505463573,0.2787169772768439,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160303,2016-03-03,294.5732708862301,-0.026520365167354103,1.4730651714807807E-4,100116.65087784974,1.5262109984828814E-6,2.477259580749349E7,302.2987797871592,3.346404269577238E-4,0.2731259074659928,0.4083084530205033,0.2746915749624266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160304,2016-03-04,294.06937960590193,-0.02632276838114019,1.4177975814092303E-4,100033.01385124603,4.0682641943138163E-7,2.160523265571125E7,302.0115710518827,8.712087520781862E-5,0.3070720261371914,0.09422926173959308,0.2724818335027703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160305,2016-03-05,294.36913092638787,-0.027309701570772844,1.379866253757924E-4,99946.04866677328,8.680960825106057E-7,2.3096364189724807E7,302.1161547586428,1.9111395892450363E-4,0.5033966780912564,0.14839094346325363,0.26970776652957357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160306,2016-03-06,295.2592578279899,-0.025150853753616528,1.3447170852110184E-4,99918.13526370829,1.4111689828252948E-6,2.2737284235542074E7,301.9839023306245,3.136310406991611E-4,0.6539495331777634,0.06532628378023794,0.2684844125132532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160307,2016-03-07,295.5188304239891,-0.024933750494331226,1.309038584214275E-4,99885.56437834795,1.7525307804593282E-6,2.280265652375232E7,302.1565218963422,3.911040983946368E-4,0.5932013539973326,0.6186082248490566,0.26811995072381445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160308,2016-03-08,295.2135305410394,-0.02570941683551142,1.2715282828808694E-4,99880.8607225717,1.7929595169331511E-6,2.268668080835863E7,302.2371084412957,3.998810400516109E-4,0.4838376937684626,0.5571127855544166,0.26801905475538046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160309,2016-03-09,295.71695249025345,-0.023400138734460015,1.2257167773258804E-4,99952.979934863,8.479824704123111E-7,2.1435303109151077E7,302.3823647031935,1.8921347557831686E-4,0.5681478828460441,0.3167744501663925,0.2682094518948324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160310,2016-03-10,296.2691820926256,-0.02167939771540407,1.2033992120173275E-4,99996.92837215167,1.994821082114142E-6,1.8740772852596525E7,302.5876728880504,4.4552948476230783E-4,0.531515397508495,0.45718810184025727,0.2674070981449055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160311,2016-03-11,297.0395960516047,-0.020492590593057896,1.2150028531748252E-4,100054.22281437357,6.255459643596784E-6,2.022930714135475E7,302.40652896446863,0.0013855740443182375,0.7453447739254586,-0.17725947728909644,0.27256055605613594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160312,2016-03-12,296.89663464215704,-0.01798673446723111,1.275234281737324E-4,100046.75935840115,1.5046325264706153E-5,1.849190502552268E7,301.83089066973275,0.0032259048252581755,0.5287030155031938,-0.12286619732250659,0.2849123177870576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160313,2016-03-13,296.81846204120995,-0.020578046100603046,1.1433538464574747E-4,100014.13314929021,4.546041743144033E-6,1.9887628831394374E7,302.37083619213223,9.459323855923656E-4,0.58174595478593,-0.7486527165708555,0.2968377875570981,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160314,2016-03-14,297.0375903466959,-0.02123765321633165,1.2240390398422392E-4,99979.39639727205,1.537773772950556E-5,1.9630855985900357E7,302.6060316349713,0.003034964417701257,0.6733482020135425,0.23200139440242348,0.30032618124047394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160315,2016-03-15,297.11295612398044,-0.011865816767244535,1.3926775176904284E-4,100060.63569053615,3.430681229927374E-5,1.4736024626201317E7,300.6357128575727,0.0048817037503874165,0.09993675640962317,-0.11752436281124666,0.3432555804531768,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160316,2016-03-16,295.80981095138975,-0.023586120234793635,1.0464371346928693E-4,99945.48995569258,2.0786448157826707E-6,2.1252811140111286E7,302.12651081637773,4.085458339479099E-4,0.8220529894456795,-0.5924319494428336,0.33302104781203895,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160317,2016-03-17,295.8463643233727,-0.023832458118766043,1.0146597233052464E-4,99954.57120348564,1.5499437710802947E-6,2.0911757215372622E7,302.2400473814657,3.1299109295992517E-4,0.8122230754017271,-0.7589873370391731,0.31985984207962204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160318,2016-03-18,296.7201370129664,-0.02139760912528676,1.0100544423262563E-4,99906.36280065778,3.7212036294796133E-6,2.16647196210167E7,302.45408803658046,7.949516028825003E-4,0.7095612685172256,-0.09335815400684064,0.31043841658568266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160319,2016-03-19,297.1062300285765,-0.019918236166797644,9.958642433147934E-5,99986.32869181478,4.723160287511079E-6,1.991000490309392E7,302.4974229612923,9.81616969571333E-4,1.069402396313516,-0.5457998665927594,0.30844702940174046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160320,2016-03-20,297.27027510817146,-0.021271288487623632,9.635107754973187E-5,99961.22431578407,3.779255286305122E-6,2.010668405006608E7,302.85643356713933,7.097444065125256E-4,0.913565821050953,-0.16418585695316476,0.305871648246214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160321,2016-03-21,297.301264705674,-0.02098971959290804,9.392214797267922E-5,99903.47563465411,3.62818824913886E-6,2.1705631301117927E7,302.77859011256993,7.706201338742212E-4,0.8147623300810305,0.15856917424046632,0.30151326204380874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160322,2016-03-22,297.5770191477389,-0.01701282917931972,1.0352829196502105E-4,99864.43489113777,1.5319941321564547E-5,2.0546338548503432E7,302.03510862406176,0.003166125631862305,0.6436870878512849,0.20573440955398553,0.30787993010484144,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160323,2016-03-23,297.5852645012404,-0.017760463905300086,9.460887763201868E-5,99884.87723597481,8.265708505655943E-6,2.0306702179949515E7,302.29594749068247,0.0016238860140769735,0.6433265168788068,0.19141541428399184,0.31928651827805204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160324,2016-03-24,297.34047159029194,-0.019117243849936696,1.1212860488994776E-4,100055.75041620414,2.764260515253595E-5,2.0432521112874147E7,302.1297892079731,0.004649164759977149,0.8240067701755863,0.15047813110991243,0.3274841316618418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160325,2016-03-25,296.461323035252,-0.021706359359522056,9.64269348313737E-5,100149.07085260865,1.3728921287892918E-5,2.1257391738550317E7,302.091545732968,0.0018686196405813993,0.48977169702224743,-0.08003413843440815,0.35236333307559026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160326,2016-03-26,295.549157881711,-0.0265229479932007,8.225568603446154E-5,100060.79143493998,1.609986369204874E-6,2.5903064988460153E7,302.851251760832,3.4421867211717065E-4,0.6443825870884884,-0.20018724725142967,0.33426650886797027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327,2016-03-27,296.1108692392505,-0.02304509687823507,8.096151776662853E-5,100034.16573312739,2.3358067234973376E-6,2.3884259869094845E7,302.56441479025017,4.760444411464518E-4,0.4839112930307023,0.06960327418352896,0.3220728336439238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160328,2016-03-28,296.2236164256722,-0.02445552223105101,8.215376649829743E-5,100053.5240796788,5.477998409725207E-6,2.3533588439956732E7,302.6107124585862,0.0011802718199163493,0.6925492810005037,0.18880014130667663,0.31429024192057126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329,2016-03-29,296.5930777163528,-0.020857838620262116,8.425645844583E-5,100080.38987523386,9.342364421442792E-6,2.275334284096647E7,302.1285637769437,0.0019445999962433213,0.4349340970075709,0.07826485953690385,0.3162884843479858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160330,2016-03-30,296.4849991943418,-0.022964166401419628,8.399782952873704E-5,100103.52196085859,1.0783585601879552E-5,2.317092713198702E7,302.48875797137373,0.002206517609764845,0.48578732895555954,0.14882903199941583,0.32019568297822615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160331,2016-03-31,296.46167730089996,-0.02290080045878866,8.063997402975288E-5,99984.7645721344,9.036573570986065E-6,2.306424115975478E7,302.1938433272862,0.001891445590669126,0.5978174231375963,-0.04631367198606139,0.324388536012349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401,2016-04-01,296.5981183174153,-0.02278420500245027,7.94889412758542E-5,99848.60294922111,9.4758569012039E-6,2.269552288315904E7,302.55674819794973,0.0018559350353925265,0.7270639577526962,0.5695064320904174,0.3251624981476318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160402,2016-04-02,296.7538984383309,-0.02147953734177998,8.073003120986383E-5,99934.23680807158,1.2218731858865307E-5,2.162463433537685E7,302.5464894619969,0.0023180470812219456,0.6039458931832233,0.16263182927874625,0.33134453639715883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160403,2016-04-03,296.86735717424034,-0.02095842459250821,7.166998011516486E-5,100023.58305688128,4.568680975783659E-6,2.0656291912369274E7,302.4437262308915,9.200723031355558E-4,0.7009437504633214,-0.40856089618060165,0.3293756746818763,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160404,2016-04-04,297.31307997842833,-0.020223350391420612,7.846646529433964E-5,99888.59558256608,1.27976524498847E-5,2.181231653588172E7,302.55439402166076,0.0026752980912222264,1.243433798372581,-0.05633686974238055,0.32523215271300576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160405,2016-04-05,297.21432630436004,-0.013143994998263402,9.506476020021985E-5,99934.90053882916,3.0476372894551237E-5,1.7154437510277685E7,300.9876516559746,0.004783689651067099,0.44844080602510833,0.14297139305007442,0.3581042918523842,"{""type"":""MultiPoint"",""coordinates"":[]}"
